date,No. of Veh,Service interval,Run time (min),Term time (min),Avg. spd (km/h),Time of Day (morning: 0-late evening: 4)*,Weekday=0/Sat=1/Sun=2,RT dist (km),Interruption,time period start,time period end,EB/WB,stop,bunch,gap,total delay
datetime64[ns],int64,object,int64,int64,float64,int64,int64,float64,int64,datetime64[ns],datetime64[ns],object,object,int64,int64,float64
2025-03-01 00:00:00,15,10:00,139,11,13.0,4,1,30.13,0,2025-03-01 22:00:00,2025-03-02 04:00:00,E,Main St at Gerrard St East,0,0,0.0
2025-03-01 00:00:00,15,10:00,139,11,13.0,4,1,30.13,0,2025-03-01 22:00:00,2025-03-02 04:00:00,E,Main St,0,0,0.0
2025-03-01 00:00:00,15,10:00,139,11,13.0,4,1,30.13,0,2025-03-01 22:00:00,2025-03-02 04:00:00,E,Main St at Danforth Ave,0,0,0.0
2025-03-01 00:00:00,15,10:00,139,11,13.0,4,1,30.13,0,2025-03-01 22:00:00,2025-03-02 04:00:00,E,Howard Park Ave at Parkside Dr,0,0,0.0
2025-03-01 00:00:00,15,10:00,139,11,13.0,4,1,30.13,0,2025-03-01 22:00:00,2025-03-02 04:00:00,W,Woodfield Rd,3,1,25.46666666666667
2025-03-01 00:00:00,15,10:00,139,11,13.0,4,1,30.13,0,2025-03-01 22:00:00,2025-03-02 04:00:00,W,Coxwell Ave at Gerrard St East,1,1,36.333333333333336
2025-03-01 00:00:00,15,10:00,139,11,13.0,4,1,30.13,0,2025-03-01 22:00:00,2025-03-02 04:00:00,W,Euclid Ave,0,0,0.0
2025-03-01 00:00:00,15,10:00,139,11,13.0,4,1,30.13,0,2025-03-01 22:00:00,2025-03-02 04:00:00,W,Bowmore Rd,1,4,51.050000000000004
2025-03-01 00:00:00,15,10:00,139,11,13.0,4,1,30.13,0,2025-03-01 22:00:00,2025-03-02 04:00:00,W,Bay St,1,2,21.383333333333333
2025-03-01 00:00:00,15,10:00,139,11,13.0,4,1,30.13,0,2025-03-01 22:00:00,2025-03-02 04:00:00,W,Lansdowne Ave,0,0,0.0
2025-03-01 00:00:00,15,10:00,139,11,13.0,4,1,30.13,0,2025-03-01 22:00:00,2025-03-02 04:00:00,W,Indian Rd,2,3,-26.05
2025-03-01 00:00:00,15,10:00,139,11,13.0,4,1,30.13,0,2025-03-01 22:00:00,2025-03-02 04:00:00,W,Grace St,0,0,0.0
2025-03-01 00:00:00,15,10:00,139,11,13.0,4,1,30.13,0,2025-03-01 22:00:00,2025-03-02 04:00:00,W,Dufferin St,1,3,0.7999999999999992
2025-03-01 00:00:00,15,10:00,139,11,13.0,4,1,30.13,0,2025-03-01 22:00:00,2025-03-02 04:00:00,W,Gerrard St East at Beaton Ave,2,1,55.6
2025-03-01 00:00:00,15,10:00,139,11,13.0,4,1,30.13,0,2025-03-01 22:00:00,2025-03-02 04:00:00,W,Bathurst St,0,0,0.0
2025-03-01 00:00:00,15,10:00,139,11,13.0,4,1,30.13,0,2025-03-01 22:00:00,2025-03-02 04:00:00,W,Yonge St - College Station,0,0,0.0
2025-03-01 00:00:00,15,10:00,139,11,13.0,4,1,30.13,0,2025-03-01 22:00:00,2025-03-02 04:00:00,W,Dundas St West at Sterling Rd,0,0,0.0
2025-03-01 00:00:00,15,10:00,139,11,13.0,4,1,30.13,0,2025-03-01 22:00:00,2025-03-02 04:00:00,W,Brock Ave,0,0,0.0
2025-03-01 00:00:00,15,10:00,139,11,13.0,4,1,30.13,0,2025-03-01 22:00:00,2025-03-02 04:00:00,W,Sackville St,2,2,3.966666666666669
2025-03-01 00:00:00,15,10:00,139,11,13.0,4,1,30.13,0,2025-03-01 22:00:00,2025-03-02 04:00:00,W,Carlaw Ave,0,0,0.0
2025-03-01 00:00:00,15,10:00,139,11,13.0,4,1,30.13,0,2025-03-01 22:00:00,2025-03-02 04:00:00,W,Borden St,0,0,0.0
2025-03-01 00:00:00,15,10:00,139,11,13.0,4,1,30.13,0,2025-03-01 22:00:00,2025-03-02 04:00:00,W,Dundas St West at Sorauren Ave,3,3,-32.25
2025-03-01 00:00:00,15,10:00,139,11,13.0,4,1,30.13,0,2025-03-01 22:00:00,2025-03-02 04:00:00,W,Crawford St,0,0,0.0
2025-03-01 00:00:00,15,10:00,139,11,13.0,4,1,30.13,0,2025-03-01 22:00:00,2025-03-02 04:00:00,W,Pape Ave,0,0,0.0
2025-03-01 00:00:00,15,10:00,139,11,13.0,4,1,30.13,0,2025-03-01 22:00:00,2025-03-02 04:00:00,W,Spadina Ave,3,1,0.3000000000000007
2025-03-01 00:00:00,15,10:00,139,11,13.0,4,1,30.13,0,2025-03-01 22:00:00,2025-03-02 04:00:00,W,River St,3,2,-6.766666666666665
2025-03-01 00:00:00,15,10:00,139,11,13.0,4,1,30.13,0,2025-03-01 22:00:00,2025-03-02 04:00:00,W,Marjory Ave,0,0,0.0
2025-03-01 00:00:00,15,10:00,139,11,13.0,4,1,30.13,0,2025-03-01 22:00:00,2025-03-02 04:00:00,W,Kingsmount Park Rd,0,0,0.0
2025-03-01 00:00:00,15,10:00,139,11,13.0,4,1,30.13,0,2025-03-01 22:00:00,2025-03-02 04:00:00,W,Church St,0,0,0.0
2025-03-01 00:00:00,15,10:00,139,11,13.0,4,1,30.13,0,2025-03-01 22:00:00,2025-03-02 04:00:00,W,Ossington Ave,0,0,0.0
2025-03-01 00:00:00,15,10:00,139,11,13.0,4,1,30.13,0,2025-03-01 22:00:00,2025-03-02 04:00:00,W,Woodbine Ave,0,0,0.0
2025-03-01 00:00:00,15,10:00,139,11,13.0,4,1,30.13,0,2025-03-01 22:00:00,2025-03-02 04:00:00,W,Jones Ave,0,0,0.0
2025-03-01 00:00:00,15,10:00,139,11,13.0,4,1,30.13,0,2025-03-01 22:00:00,2025-03-02 04:00:00,W,Golfview Ave,0,0,0.0
2025-03-01 00:00:00,15,10:00,139,11,13.0,4,1,30.13,0,2025-03-01 22:00:00,2025-03-02 04:00:00,W,Leslie St,0,0,0.0
2025-03-01 00:00:00,15,10:00,139,11,13.0,4,1,30.13,0,2025-03-01 22:00:00,2025-03-02 04:00:00,W,St Matthews Rd,0,0,0.0
2025-03-01 00:00:00,15,10:00,139,11,13.0,4,1,30.13,0,2025-03-01 22:00:00,2025-03-02 04:00:00,W,Jarvis St,0,0,0.0
2025-03-01 00:00:00,15,10:00,139,11,13.0,4,1,30.13,0,2025-03-01 22:00:00,2025-03-02 04:00:00,W,Sherbourne St,0,0,0.0
2025-03-01 00:00:00,15,10:00,139,11,13.0,4,1,30.13,0,2025-03-01 22:00:00,2025-03-02 04:00:00,W,St George St,0,0,0.0
2025-03-01 00:00:00,15,10:00,139,11,13.0,4,1,30.13,0,2025-03-01 22:00:00,2025-03-02 04:00:00,W,Dovercourt Rd,0,0,0.0
2025-03-01 00:00:00,15,10:00,139,11,13.0,4,1,30.13,0,2025-03-01 22:00:00,2025-03-02 04:00:00,W,Glenmount Park Rd,0,0,0.0
2025-03-01 00:00:00,15,10:00,139,11,13.0,4,1,30.13,0,2025-03-01 22:00:00,2025-03-02 04:00:00,W,Prust Ave,0,0,0.0
2025-03-01 00:00:00,15,10:00,139,11,13.0,4,1,30.13,0,2025-03-01 22:00:00,2025-03-02 04:00:00,W,Main Street Station at Bay 7,1,3,52.81666666666666
2025-03-01 00:00:00,15,10:00,139,11,13.0,4,1,30.13,0,2025-03-01 22:00:00,2025-03-02 04:00:00,W,Norwood Rd,0,0,0.0
2025-03-01 00:00:00,15,10:00,139,11,13.0,4,1,30.13,0,2025-03-01 22:00:00,2025-03-02 04:00:00,W,McCaul St,0,0,0.0
2025-03-01 00:00:00,15,10:00,139,11,13.0,4,1,30.13,0,2025-03-01 22:00:00,2025-03-02 04:00:00,W,Broadview Ave,0,0,0.0
2025-03-01 00:00:00,15,10:00,139,11,13.0,4,1,30.13,0,2025-03-01 22:00:00,2025-03-02 04:00:00,W,Ontario St,0,0,0.0
2025-03-01 00:00:00,15,10:00,139,11,13.0,4,1,30.13,0,2025-03-01 22:00:00,2025-03-02 04:00:00,W,Rusholme Park Cres,0,0,0.0
2025-03-01 00:00:00,15,10:00,139,11,13.0,4,1,30.13,0,2025-03-01 22:00:00,2025-03-02 04:00:00,W,Havelock St,0,0,0.0
2025-03-01 00:00:00,15,10:00,139,11,13.0,4,1,30.13,0,2025-03-01 22:00:00,2025-03-02 04:00:00,W,High Park Loop,0,0,0.0
2025-03-01 00:00:00,15,10:00,139,11,13.0,4,1,30.13,0,2025-03-01 22:00:00,2025-03-02 04:00:00,W,Queens Park (Queen's Park Station),0,0,0.0
2025-03-01 00:00:00,15,10:00,139,11,13.0,4,1,30.13,0,2025-03-01 22:00:00,2025-03-02 04:00:00,W,Roncesvalles Ave,1,3,-23.849999999999998
2025-03-01 00:00:00,15,10:00,139,11,13.0,4,1,30.13,0,2025-03-01 22:00:00,2025-03-02 04:00:00,W,De Grassi St,0,0,0.0
2025-03-01 00:00:00,15,10:00,139,11,13.0,4,1,30.13,0,2025-03-01 22:00:00,2025-03-02 04:00:00,W,Parliament St at Carlton St,0,0,0.0
2025-03-01 00:00:00,15,10:00,139,11,13.0,4,1,30.13,0,2025-03-01 22:00:00,2025-03-02 04:00:00,W,Parkside Dr East Side,0,0,0.0
2025-03-01 00:00:00,15,10:00,139,11,13.0,4,1,30.13,0,2025-03-01 22:00:00,2025-03-02 04:00:00,W,Dundas St West,2,3,-32.91666666666667
2025-03-01 00:00:00,15,10:00,139,11,13.0,4,1,30.13,0,2025-03-01 22:00:00,2025-03-02 04:00:00,W,Howard Park Ave at Roncesvalles Ave,0,0,0.0
2025-03-01 00:00:00,15,10:00,139,11,13.0,4,1,30.13,0,2025-03-01 22:00:00,2025-03-02 04:00:00,W,Parliament St,0,0,0.0
2025-03-01 00:00:00,15,10:00,139,11,13.0,4,1,30.13,0,2025-03-01 22:00:00,2025-03-02 04:00:00,W,Parliament St at Gerrard St East,0,0,0.0
2025-03-01 00:00:00,15,10:00,139,11,13.0,4,1,30.13,0,2025-03-01 22:00:00,2025-03-02 04:00:00,W,Sumach St,0,0,0.0
2025-03-01 00:00:00,15,10:00,139,11,13.0,4,1,30.13,0,2025-03-01 22:00:00,2025-03-02 04:00:00,W,Blackburn St,0,0,0.0
2025-03-01 00:00:00,15,10:00,139,11,13.0,4,1,30.13,0,2025-03-01 22:00:00,2025-03-02 04:00:00,W,Logan Ave,0,0,0.0
2025-03-01 00:00:00,15,10:00,139,11,13.0,4,1,30.13,0,2025-03-01 22:00:00,2025-03-02 04:00:00,W,Augusta Ave,0,0,0.0
2025-03-01 00:00:00,15,10:00,139,11,13.0,4,1,30.13,0,2025-03-01 22:00:00,2025-03-02 04:00:00,W,Beverley St,0,0,0.0
2025-03-01 00:00:00,15,10:00,139,11,13.0,4,1,30.13,0,2025-03-01 22:00:00,2025-03-02 04:00:00,W,University Ave (Queen's Park Station,0,0,0.0
2025-03-01 00:00:00,15,10:00,139,11,13.0,4,1,30.13,0,2025-03-01 22:00:00,2025-03-02 04:00:00,W,Elizabeth St,0,0,0.0
2025-03-01 00:00:00,15,10:00,139,11,13.0,4,1,30.13,0,2025-03-01 22:00:00,2025-03-02 04:00:00,W,Greenwood Ave,0,0,0.0
2025-03-01 00:00:00,15,10:00,139,11,13.0,4,1,30.13,0,2025-03-01 22:00:00,2025-03-02 04:00:00,W,Alton Ave,0,0,0.0
2025-03-01 00:00:00,15,10:00,139,11,13.0,4,1,30.13,0,2025-03-01 22:00:00,2025-03-02 04:00:00,W,Coxwell Ave,0,0,0.0
2025-03-01 00:00:00,15,10:00,139,11,13.0,4,1,30.13,0,2025-03-01 22:00:00,2025-03-02 04:00:00,W,Gerrard St East  at Coxwell Ave,0,0,0.0
2025-03-01 00:00:00,15,10:00,139,11,13.0,4,1,30.13,0,2025-03-01 22:00:00,2025-03-02 04:00:00,W,Coxwell Ave at Lower Gerrard St East,0,0,0.0
2025-03-01 00:00:00,15,10:00,139,11,13.0,4,1,30.13,0,2025-03-01 22:00:00,2025-03-02 04:00:00,W,Ashdale Ave,0,0,0.0
2025-03-01 00:00:00,15,10:00,139,11,13.0,4,1,30.13,0,2025-03-01 22:00:00,2025-03-02 04:00:00,W,Howard Park Ave at Indian Rd,0,0,0.0
2025-03-01 00:00:00,15,10:00,139,11,13.0,4,1,30.13,0,2025-03-01 22:00:00,2025-03-02 04:00:00,W,Dundas St West at Howard Park Ave,0,0,0.0
2025-03-01 00:00:00,15,10:00,139,11,13.0,4,1,30.13,0,2025-03-01 22:00:00,2025-03-02 04:00:00,W,Main St at Gerrard St East,0,0,0.0
2025-03-01 00:00:00,15,10:00,139,11,13.0,4,1,30.13,0,2025-03-01 22:00:00,2025-03-02 04:00:00,W,Main St,0,0,0.0
2025-03-01 00:00:00,15,10:00,139,11,13.0,4,1,30.13,0,2025-03-01 22:00:00,2025-03-02 04:00:00,W,Main St at Danforth Ave,0,0,0.0
2025-03-01 00:00:00,15,10:00,139,11,13.0,4,1,30.13,0,2025-03-01 22:00:00,2025-03-02 04:00:00,W,Howard Park Ave at Parkside Dr,0,0,0.0
2025-03-08 00:00:00,15,10:00,139,11,13.0,4,1,30.13,0,2025-03-08 22:00:00,2025-03-09 04:00:00,E,Woodfield Rd,5,2,-35.15
2025-03-08 00:00:00,15,10:00,139,11,13.0,4,1,30.13,0,2025-03-08 22:00:00,2025-03-09 04:00:00,E,Coxwell Ave at Gerrard St East,0,0,0.0
2025-03-08 00:00:00,15,10:00,139,11,13.0,4,1,30.13,0,2025-03-08 22:00:00,2025-03-09 04:00:00,E,Euclid Ave,3,2,11.866666666666667
2025-03-08 00:00:00,15,10:00,139,11,13.0,4,1,30.13,0,2025-03-08 22:00:00,2025-03-09 04:00:00,E,Bowmore Rd,5,3,-27.533333333333335
2025-03-08 00:00:00,15,10:00,139,11,13.0,4,1,30.13,0,2025-03-08 22:00:00,2025-03-09 04:00:00,E,Bay St,3,2,-33.75
2025-03-08 00:00:00,15,10:00,139,11,13.0,4,1,30.13,0,2025-03-08 22:00:00,2025-03-09 04:00:00,E,Lansdowne Ave,7,4,-50.95
2025-03-08 00:00:00,15,10:00,139,11,13.0,4,1,30.13,0,2025-03-08 22:00:00,2025-03-09 04:00:00,E,Indian Rd,0,3,28.4
2025-03-08 00:00:00,15,10:00,139,11,13.0,4,1,30.13,0,2025-03-08 22:00:00,2025-03-09 04:00:00,E,Grace St,2,4,-19.166666666666668
2025-03-08 00:00:00,15,10:00,139,11,13.0,4,1,30.13,0,2025-03-08 22:00:00,2025-03-09 04:00:00,E,Dufferin St,6,2,-33.96666666666666
2025-03-08 00:00:00,15,10:00,139,11,13.0,4,1,30.13,0,2025-03-08 22:00:00,2025-03-09 04:00:00,E,Gerrard St East at Beaton Ave,5,3,-24.4
2025-03-08 00:00:00,15,10:00,139,11,13.0,4,1,30.13,0,2025-03-08 22:00:00,2025-03-09 04:00:00,E,Bathurst St,3,2,3.266666666666666
2025-03-08 00:00:00,15,10:00,139,11,13.0,4,1,30.13,0,2025-03-08 22:00:00,2025-03-09 04:00:00,E,Yonge St - College Station,3,2,-24.58333333333333
2025-03-08 00:00:00,15,10:00,139,11,13.0,4,1,30.13,0,2025-03-08 22:00:00,2025-03-09 04:00:00,E,Dundas St West at Sterling Rd,1,1,-27.849999999999998
2025-03-08 00:00:00,15,10:00,139,11,13.0,4,1,30.13,0,2025-03-08 22:00:00,2025-03-09 04:00:00,E,Brock Ave,6,3,-49.68333333333334
2025-03-08 00:00:00,15,10:00,139,11,13.0,4,1,30.13,0,2025-03-08 22:00:00,2025-03-09 04:00:00,E,Sackville St,2,2,-34.25
2025-03-08 00:00:00,15,10:00,139,11,13.0,4,1,30.13,0,2025-03-08 22:00:00,2025-03-09 04:00:00,E,Carlaw Ave,3,2,-31.933333333333334
2025-03-08 00:00:00,15,10:00,139,11,13.0,4,1,30.13,0,2025-03-08 22:00:00,2025-03-09 04:00:00,E,Borden St,3,2,-3.066666666666666
2025-03-08 00:00:00,15,10:00,139,11,13.0,4,1,30.13,0,2025-03-08 22:00:00,2025-03-09 04:00:00,E,Dundas St West at Sorauren Ave,1,1,-36.583333333333336
2025-03-08 00:00:00,15,10:00,139,11,13.0,4,1,30.13,0,2025-03-08 22:00:00,2025-03-09 04:00:00,E,Crawford St,2,4,-25.266666666666666
2025-03-08 00:00:00,15,10:00,139,11,13.0,4,1,30.13,0,2025-03-08 22:00:00,2025-03-09 04:00:00,E,Pape Ave,4,2,-31.899999999999995
2025-03-08 00:00:00,15,10:00,139,11,13.0,4,1,30.13,0,2025-03-08 22:00:00,2025-03-09 04:00:00,E,Spadina Ave,3,2,-9.216666666666665
2025-03-08 00:00:00,15,10:00,139,11,13.0,4,1,30.13,0,2025-03-08 22:00:00,2025-03-09 04:00:00,E,River St,2,1,-33.93333333333333
2025-03-08 00:00:00,15,10:00,139,11,13.0,4,1,30.13,0,2025-03-08 22:00:00,2025-03-09 04:00:00,E,Marjory Ave,4,2,-22.166666666666668
2025-03-08 00:00:00,15,10:00,139,11,13.0,4,1,30.13,0,2025-03-08 22:00:00,2025-03-09 04:00:00,E,Kingsmount Park Rd,5,3,-31.71666666666667
2025-03-08 00:00:00,15,10:00,139,11,13.0,4,1,30.13,0,2025-03-08 22:00:00,2025-03-09 04:00:00,E,Church St,0,0,0.0
2025-03-08 00:00:00,15,10:00,139,11,13.0,4,1,30.13,0,2025-03-08 22:00:00,2025-03-09 04:00:00,E,Ossington Ave,3,3,-29.916666666666668
2025-03-08 00:00:00,15,10:00,139,11,13.0,4,1,30.13,0,2025-03-08 22:00:00,2025-03-09 04:00:00,E,Woodbine Ave,5,3,-26.71666666666667
2025-03-08 00:00:00,15,10:00,139,11,13.0,4,1,30.13,0,2025-03-08 22:00:00,2025-03-09 04:00:00,E,Jones Ave,4,2,-23.233333333333334
2025-03-08 00:00:00,15,10:00,139,11,13.0,4,1,30.13,0,2025-03-08 22:00:00,2025-03-09 04:00:00,E,Golfview Ave,5,3,-18.183333333333334
2025-03-08 00:00:00,15,10:00,139,11,13.0,4,1,30.13,0,2025-03-08 22:00:00,2025-03-09 04:00:00,E,Leslie St,4,2,-22.133333333333333
2025-03-08 00:00:00,15,10:00,139,11,13.0,4,1,30.13,0,2025-03-08 22:00:00,2025-03-09 04:00:00,E,St Matthews Rd,2,1,-32.28333333333333
2025-03-08 00:00:00,15,10:00,139,11,13.0,4,1,30.13,0,2025-03-08 22:00:00,2025-03-09 04:00:00,E,Jarvis St,1,0,-35.6
2025-03-08 00:00:00,15,10:00,139,11,13.0,4,1,30.13,0,2025-03-08 22:00:00,2025-03-09 04:00:00,E,Sherbourne St,1,0,-35.6
2025-03-08 00:00:00,15,10:00,139,11,13.0,4,1,30.13,0,2025-03-08 22:00:00,2025-03-09 04:00:00,E,St George St,2,2,-13.549999999999999
2025-03-08 00:00:00,15,10:00,139,11,13.0,4,1,30.13,0,2025-03-08 22:00:00,2025-03-09 04:00:00,E,Dovercourt Rd,2,3,-50.55
2025-03-08 00:00:00,15,10:00,139,11,13.0,4,1,30.13,0,2025-03-08 22:00:00,2025-03-09 04:00:00,E,Glenmount Park Rd,5,3,-32.86666666666667
2025-03-08 00:00:00,15,10:00,139,11,13.0,4,1,30.13,0,2025-03-08 22:00:00,2025-03-09 04:00:00,E,Prust Ave,4,2,-22.666666666666664
2025-03-08 00:00:00,15,10:00,139,11,13.0,4,1,30.13,0,2025-03-08 22:00:00,2025-03-09 04:00:00,E,Main Street Station at Bay 7,0,0,0.0
2025-03-08 00:00:00,15,10:00,139,11,13.0,4,1,30.13,0,2025-03-08 22:00:00,2025-03-09 04:00:00,E,Norwood Rd,6,3,-30.21666666666666
2025-03-08 00:00:00,15,10:00,139,11,13.0,4,1,30.13,0,2025-03-08 22:00:00,2025-03-09 04:00:00,E,McCaul St,2,2,-16.666666666666668
2025-03-08 00:00:00,15,10:00,139,11,13.0,4,1,30.13,0,2025-03-08 22:00:00,2025-03-09 04:00:00,E,Broadview Ave,2,1,-24.466666666666665
2025-03-08 00:00:00,15,10:00,139,11,13.0,4,1,30.13,0,2025-03-08 22:00:00,2025-03-09 04:00:00,E,Ontario St,1,2,-28.799999999999997
2025-03-08 00:00:00,15,10:00,139,11,13.0,4,1,30.13,0,2025-03-08 22:00:00,2025-03-09 04:00:00,E,Rusholme Park Cres,1,1,-17.983333333333334
2025-03-08 00:00:00,15,10:00,139,11,13.0,4,1,30.13,0,2025-03-08 22:00:00,2025-03-09 04:00:00,E,Havelock St,4,2,-23.016666666666666
2025-03-08 00:00:00,15,10:00,139,11,13.0,4,1,30.13,0,2025-03-08 22:00:00,2025-03-09 04:00:00,E,High Park Loop,0,6,74.01666666666667
2025-03-08 00:00:00,15,10:00,139,11,13.0,4,1,30.13,0,2025-03-08 22:00:00,2025-03-09 04:00:00,E,Queens Park (Queen's Park Station),2,2,-14.499999999999998
2025-03-08 00:00:00,15,10:00,139,11,13.0,4,1,30.13,0,2025-03-08 22:00:00,2025-03-09 04:00:00,E,Roncesvalles Ave,1,1,-18.333333333333332
2025-03-08 00:00:00,15,10:00,139,11,13.0,4,1,30.13,0,2025-03-08 22:00:00,2025-03-09 04:00:00,E,De Grassi St,3,1,-12.4
2025-03-08 00:00:00,15,10:00,139,11,13.0,4,1,30.13,0,2025-03-08 22:00:00,2025-03-09 04:00:00,E,Parliament St at Carlton St,2,2,-31.98333333333333
2025-03-08 00:00:00,15,10:00,139,11,13.0,4,1,30.13,0,2025-03-08 22:00:00,2025-03-09 04:00:00,E,Parkside Dr East Side,0,2,38.65
2025-03-08 00:00:00,15,10:00,139,11,13.0,4,1,30.13,0,2025-03-08 22:00:00,2025-03-09 04:00:00,E,Dundas St West,1,1,-39.03333333333333
2025-03-08 00:00:00,15,10:00,139,11,13.0,4,1,30.13,0,2025-03-08 22:00:00,2025-03-09 04:00:00,E,Howard Park Ave at Roncesvalles Ave,0,0,0.0
2025-03-08 00:00:00,15,10:00,139,11,13.0,4,1,30.13,0,2025-03-08 22:00:00,2025-03-09 04:00:00,E,Parliament St,0,0,0.0
2025-03-08 00:00:00,15,10:00,139,11,13.0,4,1,30.13,0,2025-03-08 22:00:00,2025-03-09 04:00:00,E,Parliament St at Gerrard St East,0,0,0.0
2025-03-08 00:00:00,15,10:00,139,11,13.0,4,1,30.13,0,2025-03-08 22:00:00,2025-03-09 04:00:00,E,Sumach St,0,0,0.0
2025-03-08 00:00:00,15,10:00,139,11,13.0,4,1,30.13,0,2025-03-08 22:00:00,2025-03-09 04:00:00,E,Blackburn St,0,0,0.0
2025-03-08 00:00:00,15,10:00,139,11,13.0,4,1,30.13,0,2025-03-08 22:00:00,2025-03-09 04:00:00,E,Logan Ave,0,0,0.0
2025-03-08 00:00:00,15,10:00,139,11,13.0,4,1,30.13,0,2025-03-08 22:00:00,2025-03-09 04:00:00,E,Augusta Ave,0,0,0.0
2025-03-08 00:00:00,15,10:00,139,11,13.0,4,1,30.13,0,2025-03-08 22:00:00,2025-03-09 04:00:00,E,Beverley St,0,0,0.0
2025-03-08 00:00:00,15,10:00,139,11,13.0,4,1,30.13,0,2025-03-08 22:00:00,2025-03-09 04:00:00,E,University Ave (Queen's Park Station,0,0,0.0
2025-03-08 00:00:00,15,10:00,139,11,13.0,4,1,30.13,0,2025-03-08 22:00:00,2025-03-09 04:00:00,E,Elizabeth St,0,0,0.0
2025-03-08 00:00:00,15,10:00,139,11,13.0,4,1,30.13,0,2025-03-08 22:00:00,2025-03-09 04:00:00,E,Greenwood Ave,0,0,0.0
2025-03-08 00:00:00,15,10:00,139,11,13.0,4,1,30.13,0,2025-03-08 22:00:00,2025-03-09 04:00:00,E,Alton Ave,0,0,0.0
2025-03-08 00:00:00,15,10:00,139,11,13.0,4,1,30.13,0,2025-03-08 22:00:00,2025-03-09 04:00:00,E,Coxwell Ave,0,0,0.0
2025-03-08 00:00:00,15,10:00,139,11,13.0,4,1,30.13,0,2025-03-08 22:00:00,2025-03-09 04:00:00,E,Gerrard St East  at Coxwell Ave,0,0,0.0
2025-03-08 00:00:00,15,10:00,139,11,13.0,4,1,30.13,0,2025-03-08 22:00:00,2025-03-09 04:00:00,E,Coxwell Ave at Lower Gerrard St East,0,0,0.0
2025-03-08 00:00:00,15,10:00,139,11,13.0,4,1,30.13,0,2025-03-08 22:00:00,2025-03-09 04:00:00,E,Ashdale Ave,0,0,0.0
2025-03-08 00:00:00,15,10:00,139,11,13.0,4,1,30.13,0,2025-03-08 22:00:00,2025-03-09 04:00:00,E,Howard Park Ave at Indian Rd,0,0,0.0
2025-03-08 00:00:00,15,10:00,139,11,13.0,4,1,30.13,0,2025-03-08 22:00:00,2025-03-09 04:00:00,E,Dundas St West at Howard Park Ave,0,0,0.0
2025-03-08 00:00:00,15,10:00,139,11,13.0,4,1,30.13,0,2025-03-08 22:00:00,2025-03-09 04:00:00,E,Main St at Gerrard St East,0,0,0.0
2025-03-08 00:00:00,15,10:00,139,11,13.0,4,1,30.13,0,2025-03-08 22:00:00,2025-03-09 04:00:00,E,Main St,0,0,0.0
2025-03-08 00:00:00,15,10:00,139,11,13.0,4,1,30.13,0,2025-03-08 22:00:00,2025-03-09 04:00:00,E,Main St at Danforth Ave,0,0,0.0
2025-03-08 00:00:00,15,10:00,139,11,13.0,4,1,30.13,0,2025-03-08 22:00:00,2025-03-09 04:00:00,E,Howard Park Ave at Parkside Dr,0,0,0.0
2025-03-08 00:00:00,15,10:00,139,11,13.0,4,1,30.13,0,2025-03-08 22:00:00,2025-03-09 04:00:00,W,Woodfield Rd,0,1,-19.75
2025-03-08 00:00:00,15,10:00,139,11,13.0,4,1,30.13,0,2025-03-08 22:00:00,2025-03-09 04:00:00,W,Coxwell Ave at Gerrard St East,0,2,4.333333333333333
2025-03-08 00:00:00,15,10:00,139,11,13.0,4,1,30.13,0,2025-03-08 22:00:00,2025-03-09 04:00:00,W,Euclid Ave,0,0,0.0
2025-03-08 00:00:00,15,10:00,139,11,13.0,4,1,30.13,0,2025-03-08 22:00:00,2025-03-09 04:00:00,W,Bowmore Rd,0,2,3.5333333333333337
2025-03-08 00:00:00,15,10:00,139,11,13.0,4,1,30.13,0,2025-03-08 22:00:00,2025-03-09 04:00:00,W,Bay St,0,1,-33.516666666666666
2025-03-08 00:00:00,15,10:00,139,11,13.0,4,1,30.13,0,2025-03-08 22:00:00,2025-03-09 04:00:00,W,Lansdowne Ave,0,0,0.0
2025-03-08 00:00:00,15,10:00,139,11,13.0,4,1,30.13,0,2025-03-08 22:00:00,2025-03-09 04:00:00,W,Indian Rd,3,4,-82.31666666666666
2025-03-08 00:00:00,15,10:00,139,11,13.0,4,1,30.13,0,2025-03-08 22:00:00,2025-03-09 04:00:00,W,Grace St,0,0,0.0
2025-03-08 00:00:00,15,10:00,139,11,13.0,4,1,30.13,0,2025-03-08 22:00:00,2025-03-09 04:00:00,W,Dufferin St,3,2,-69.01666666666667
2025-03-08 00:00:00,15,10:00,139,11,13.0,4,1,30.13,0,2025-03-08 22:00:00,2025-03-09 04:00:00,W,Gerrard St East at Beaton Ave,0,2,10.383333333333335
2025-03-08 00:00:00,15,10:00,139,11,13.0,4,1,30.13,0,2025-03-08 22:00:00,2025-03-09 04:00:00,W,Bathurst St,0,0,0.0
2025-03-08 00:00:00,15,10:00,139,11,13.0,4,1,30.13,0,2025-03-08 22:00:00,2025-03-09 04:00:00,W,Yonge St - College Station,0,0,0.0
2025-03-08 00:00:00,15,10:00,139,11,13.0,4,1,30.13,0,2025-03-08 22:00:00,2025-03-09 04:00:00,W,Dundas St West at Sterling Rd,0,0,0.0
2025-03-08 00:00:00,15,10:00,139,11,13.0,4,1,30.13,0,2025-03-08 22:00:00,2025-03-09 04:00:00,W,Brock Ave,0,0,0.0
